timestamp,datetime,year,month,day,hour,weekday,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,humidity,wind_speed,precipitation,is_weekend,hour_sin,hour_cos,aqi_rolling_mean,aqi_rolling_std,aqi_rolling_max,aqi_rolling_min,pm2_5_rolling_mean,pm2_5_rolling_std,pm2_5_rolling_max,pm2_5_rolling_min,pm10_rolling_mean,pm10_rolling_std,pm10_rolling_max,pm10_rolling_min,aqi_lag_1,aqi_lag_24,aqi_lag_48,pm2_5_lag_1,pm2_5_lag_24,pm2_5_lag_48,pm10_lag_1,pm10_lag_24,pm10_lag_48,aqi_ema,pm2_5_ema,pm10_ema,temp_aqi_interaction,humidity_wind_interaction,daily_avg_aqi,monthly_avg_aqi,weekly_avg_aqi,aqi_median,aqi_max,aqi_min,aqi_trend,aqi_seasonal,aqi_residual,is_aqi_spike,is_aqi_dip
1730926800,2024-11-06 21:00:00,2024,11,6,21,2,-1.8675405675672065,640.87,0.0,20.91,66.52,5.66,-0.8673398083612338,-1.0482896020816683,5.07,1.0632722409273385,0.984330483536466,0.1840880729467395,0.0,0,-0.7071067811865477,0.7071067811865474,3.75,0.7939992333804178,5.0,3.0,63.88333333333333,36.632072389317976,160.84,34.91,92.16083333333334,43.19145858763737,205.98,58.67,3.0,4.0,4.0,45.8,70.0,52.19,70.34,102.97,98.98,3.6395607048368026,60.8767513541507,90.34926552461764,120.30000000000001,917.9,4.375,4.0680555555555555,3.5,4.0,5.0,3.0,3.2601914737215436,-0.12572412254655752,-0.13446735117498587,0,0
1730930400,2024-11-06 22:00:00,2024,11,6,22,2,-1.8675405675672065,540.73,0.0,14.22,72.24,5.3,-0.8793373439442717,-1.068709213295135,4.69,1.0632722409273385,0.984330483536466,0.1840880729467395,0.0,0,-0.5000000000000004,0.8660254037844384,3.7083333333333335,0.8064504441319225,5.0,3.0,63.13166666666667,36.96580284141203,160.84,34.91,91.07749999999999,43.69209701198154,205.98,58.67,3.0,4.0,3.0,40.1,56.87,49.47,61.93,85.38,89.72,3.588395848449858,59.11301124581865,87.87172428264823,116.49,917.9,4.375,4.0680555555555555,3.5,3.5,5.0,3.0,3.237281409010529,-0.2139904807760946,-0.02329092823443446,0,0
1730934000,2024-11-06 23:00:00,2024,11,6,23,2,-1.8675405675672065,547.41,0.0,13.19,70.81,5.42,-0.8703628094530228,-1.0607015226231873,5.32,1.0632722409273385,0.984330483536466,0.1840880729467395,0.0,0,-0.25881904510252157,0.9659258262890681,3.6666666666666665,0.8164965809277229,5.0,3.0,62.55291666666667,37.228181060001205,160.84,34.91,90.24083333333333,44.094655982691854,205.98,58.67,3.0,4.0,4.0,38.83,53.67,51.78,59.38,80.46,89.84,3.54132418057387,57.56637034615316,85.67238634003637,119.34,917.9,4.375,4.0680555555555555,3.5,3.0,5.0,3.0,3.2176948872719904,-0.10254606702705525,-0.11514882024493511,0,0
1730937600,2024-11-07 00:00:00,2024,11,7,0,3,-1.8675405675672065,574.11,0.0,13.54,69.38,5.84,-0.8592154929270506,-1.0474888330144736,5.89,1.0632722409273385,0.984330483536466,0.1840880729467395,0.0,0,0.0,1.0,3.625,0.8242255917447305,5.0,3.0,61.93666666666667,37.46733170279859,160.84,34.91,89.41125000000001,44.44352550416303,205.98,58.67,3.0,4.0,4.0,39.78,55.75,58.27,60.38,81.94,96.45,3.4980182461279608,56.23786071846091,83.78099543283346,122.88,917.9,3.9027777777777777,4.0680555555555555,3.5,3.0,5.0,3.0,3.2013009058614417,-0.0914355180931404,-0.10986538776830113,0,0
1730941200,2024-11-07 01:00:00,2024,11,7,1,3,-1.8675405675672065,634.19,0.0,16.62,66.52,6.56,-0.8432502684110396,-1.0287508368421157,6.52,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,0.25881904510252074,0.9659258262890683,3.5833333333333335,0.8297022339981035,5.0,3.0,61.14916666666667,37.67386591774736,160.84,34.91,88.41708333333334,44.73699378436574,205.98,58.67,3.0,4.0,4.0,40.96,61.55,71.5,62.03,88.23,109.1,3.4581767864377237,55.150831860984034,82.2281157982068,127.94999999999999,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,5.0,3.0,3.1877525721593973,-0.08047187448567761,-0.1072806976737195,0,0
1730944800,2024-11-07 02:00:00,2024,11,7,2,3,-1.8675405675672065,707.63,0.0,21.76,62.23,6.79,-0.8328587021580147,-1.0084113025353685,6.9,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,0.49999999999999994,0.8660254037844387,3.5,0.7801894976054901,5.0,3.0,59.81333333333333,37.69980286728147,160.84,34.91,86.82916666666667,44.798364868905615,205.98,58.67,3.0,5.0,5.0,42.65,75.81,93.12,64.37,105.02,128.75,3.4215226435227057,54.238765312105315,81.00266653435027,131.25,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,5.0,3.0,3.1764786382349186,0.2869313625205515,-0.46341000075547,0,0
1730948400,2024-11-07 03:00:00,2024,11,7,3,3,-1.8675405675672065,974.66,0.88,35.99,49.35,7.87,-0.7879860297017707,-0.9290550879763663,9.63,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,0.7071067811865476,0.7071067811865476,3.4166666666666665,0.7172815023567678,5.0,3.0,57.11000000000001,35.978580342729764,160.84,34.91,83.775,42.747557163869885,205.98,58.67,3.0,5.0,5.0,43.75,113.38,147.82,66.91,150.12,184.95,3.387800832040889,53.779664087136894,80.66805321160226,145.5,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,5.0,3.0,3.1668383313308897,0.29802757391002677,-0.46486590524091653,0,0
1730952000,2024-11-07 04:00:00,2024,11,7,4,3,-1.8675405675672065,627.52,2.21,21.25,70.1,7.27,-0.916463576102806,-1.0174599929946695,5.13,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,0.8660254037844386,0.5000000000000001,3.3333333333333335,0.6370220572706006,5.0,3.0,51.970416666666665,29.04461073697354,160.84,34.9,78.06791666666666,34.525481450432,205.98,58.67,3.0,5.0,5.0,48.5,158.25,230.66,76.82,202.75,277.38,3.356776765477618,52.26929096016595,79.47700895467408,104.69999999999999,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,5.0,3.0,3.1582416903293327,0.3093778746259501,-0.46761956495528256,0,0
1730955600,2024-11-07 05:00:00,2024,11,7,5,3,-1.8675405675672065,600.81,3.41,19.02,74.39,7.33,-0.9211870153087265,-0.9951185360199353,5.07,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,0.9659258262890683,0.25881904510252074,3.25,0.5316095330711877,5.0,3.0,46.70208333333334,17.683893182207065,118.42,34.4,72.3425,21.22158852596306,157.4,58.67,3.0,5.0,5.0,34.9,160.84,265.79,65.78,205.98,327.71,3.3282346242394087,50.83974768335268,78.60444823830017,103.19999999999999,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,5.0,3.0,3.1502226345962967,0.32109728397250326,-0.47131991856879996,0,0
1730959200,2024-11-07 06:00:00,2024,11,7,6,3,-1.8675405675672065,540.73,2.91,14.57,84.4,6.85,-0.9220372343657921,-0.9718962330712867,4.81,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,1.0,6.123233995736766e-17,3.1666666666666665,0.3806934938134297,4.0,3.0,43.1975,9.107797543147065,67.98,34.31,68.76208333333334,11.066010623673748,99.03,58.67,3.0,5.0,5.0,34.4,118.42,232.93,68.57,157.4,298.82,3.301975854300256,49.51736786868446,78.03369237923616,102.93,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,4.0,3.0,3.142559862215409,0.33327708566985736,-0.4758369478852664,0,0
1730962800,2024-11-07 07:00:00,2024,11,7,7,3,-1.8675405675672065,447.27,1.98,10.28,91.55,5.36,-0.9407420536212371,-0.9744586940863099,3.67,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,0.9659258262890683,-0.25881904510252063,3.1666666666666665,0.3806934938134297,4.0,3.0,42.483333333333334,9.265205911349694,67.98,32.33,68.62916666666668,11.015140930111464,99.03,58.67,3.0,3.0,4.0,34.31,49.47,62.97,71.47,74.34,107.15,3.277817785956236,48.142378439189706,77.48299698889727,96.99,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,4.0,3.0,3.1353776481046443,-0.2668757748235345,0.13149812671889016,0,0
1730966400,2024-11-07 08:00:00,2024,11,7,8,3,-1.8675405675672065,417.23,1.72,8.91,91.55,4.83,-0.9524561828519197,-0.9753395400602243,3.01,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,0.8660254037844387,-0.4999999999999998,3.1666666666666665,0.3806934938134297,4.0,3.0,42.012499999999996,9.552809397831796,67.98,31.09,68.92875,10.977218033770729,99.03,58.67,3.0,3.0,3.0,32.33,42.39,46.43,71.15,63.85,84.58,3.255592363079737,46.778188164054534,76.96755722978548,93.27,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,4.0,3.0,3.1288797102209687,-0.3537921548886151,0.22491244466764648,0,0
1730970000,2024-11-07 09:00:00,2024,11,7,9,3,-1.8675405675672065,413.89,1.7,9.0,88.69,4.47,-0.9590689977402083,-0.9687732337092271,2.66,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,0.7071067811865476,-0.7071067811865475,3.1666666666666665,0.3806934938134297,4.0,3.0,41.574999999999996,9.842500124239333,67.98,30.39,69.37833333333333,10.861710837566616,99.03,58.67,3.0,3.0,3.0,31.09,40.89,40.94,71.04,61.07,76.75,3.235144974033358,45.46713311093017,76.55895265140265,91.17,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,4.0,3.0,3.1232681329511145,-0.34027143830719947,0.21700330535608492,0,0
1730973600,2024-11-07 10:00:00,2024,11,7,10,3,-1.8675405675672065,403.88,1.63,9.34,84.4,4.05,-0.967098844390273,-0.960205004690243,2.37,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,0.49999999999999994,-0.8660254037844387,3.1666666666666665,0.3806934938134297,4.0,3.0,41.197916666666664,10.13096629545816,67.98,29.54,69.9175,10.695310329464471,99.03,58.67,3.0,3.0,3.0,30.39,38.59,37.26,71.86,59.99,71.72,3.21633337611069,44.19296246205576,76.26863643929045,88.62,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,4.0,3.0,3.118750813814698,-0.3265278757238837,0.20777706190918543,0,0
1730977200,2024-11-07 11:00:00,2024,11,7,11,3,-1.8675405675672065,410.56,1.51,10.71,77.96,4.11,-0.9715388772438383,-0.9560410055408302,2.37,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,0.258819045102521,-0.9659258262890682,3.1666666666666665,0.3806934938134297,4.0,3.0,40.888749999999995,10.390771119436748,67.98,29.07,70.50583333333334,10.47364888730587,99.03,58.67,3.0,3.0,3.0,29.54,36.49,35.21,72.93,59.33,69.44,3.1990267060218347,42.983125465091305,76.04314552414722,87.21000000000001,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,4.0,3.0,3.1154848310023624,-0.31278090373010903,0.19729607272774663,0,0
1730980800,2024-11-07 12:00:00,2024,11,7,12,3,-1.8675405675672065,427.25,0.91,13.54,70.81,4.11,-0.972200158732667,-0.9554804671937939,2.44,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,1.2246467991473532e-16,-1.0,3.1666666666666665,0.3806934938134297,4.0,3.0,40.6425,10.606414076643267,67.98,29.0,71.12458333333333,10.178511456548293,99.03,59.38,3.0,3.0,3.0,29.07,34.91,34.95,73.45,58.67,67.95,3.183104569540088,41.864475427884,75.84129388221545,87.0,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,4.0,3.0,3.113544537854193,-0.2992836608685417,0.1857391230143488,0,0
1730984400,2024-11-07 13:00:00,2024,11,7,13,3,-1.8675405675672065,494.0,0.1,19.71,61.51,4.47,-0.9668154380379178,-0.9564413900744275,2.75,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,-0.2588190451025208,-0.9659258262890683,3.1666666666666665,0.3806934938134297,4.0,3.0,40.405,10.794103059984385,67.98,29.0,71.66833333333334,9.923266759917109,99.03,59.38,3.0,3.0,3.0,29.0,35.27,36.53,73.52,60.35,70.4,3.1684562039768815,40.880917393653284,75.64599037163822,88.71000000000001,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,4.0,3.0,3.112893314604705,-0.2862811695680859,0.17338785496338094,0,0
1730988000,2024-11-07 14:00:00,2024,11,7,14,3,-1.8675405675672065,520.71,0.0,21.25,58.65,4.71,-0.9628477491049446,-0.9616463890111936,3.1,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,-0.4999999999999997,-0.8660254037844388,3.1666666666666665,0.3806934938134297,4.0,3.0,40.14875,10.971301025660138,67.98,29.0,72.1075,9.717575404348565,99.03,59.38,3.0,3.0,3.0,29.57,36.14,40.06,73.4,62.21,74.81,3.1549797076587307,40.009644002161025,75.41431114190718,89.97,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,4.0,3.0,3.1133949812838706,-0.2739785098613301,0.1605835285774595,0,0
1730991600,2024-11-07 15:00:00,2024,11,7,15,3,-1.8675405675672065,500.68,0.0,18.34,62.23,4.95,-0.9548179024548799,-0.9674920032017155,3.7,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,-0.7071067811865471,-0.7071067811865479,3.1666666666666665,0.3806934938134297,4.0,3.0,39.82041666666667,11.13264196900915,67.98,29.0,72.42041666666667,9.58226372418228,99.03,59.38,3.0,3.0,3.0,29.99,38.72,46.13,72.75,64.51,81.12,3.142581331046032,39.276072481988145,75.1427662505546,92.52,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,4.0,3.0,3.1148269231450705,-0.2625036066759664,0.14767668353089602,0,0
1730995200,2024-11-07 16:00:00,2024,11,7,16,3,-1.8675405675672065,827.79,0.0,32.9,46.49,7.03,-0.856759304539972,-0.8682767157762828,8.87,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,-0.8660254037844385,-0.5000000000000004,3.125,0.33783196234607554,4.0,3.0,39.43958333333333,10.910538774074297,67.98,29.0,72.67583333333333,9.8238940816565,99.03,59.38,3.0,4.0,5.0,30.84,50.36,76.27,72.02,78.28,118.18,3.1311748245623496,39.431586683429096,75.88414495051023,123.66,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,4.0,3.0,3.11691377219104,0.20460735085712603,-0.32152112304816605,0,0
1730998800,2024-11-07 17:00:00,2024,11,7,17,3,-0.598834133580179,1121.52,0.02,44.55,30.4,8.7,-0.7496317033496969,-0.7608935838654635,13.05,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,-0.9659258262890683,-0.25881904510252063,3.125,0.33783196234607554,4.0,3.0,39.028333333333336,10.166962124478413,67.98,29.0,72.90458333333333,10.351205760126449,99.03,59.38,3.0,4.0,5.0,41.22,62.43,114.48,84.41,92.33,164.46,3.2006808385973615,40.48185974875477,77.63901335446941,210.24,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,4.0,3.0,3.1194051811242147,0.5015180022185515,0.3790768166572338,1,0
1731002400,2024-11-07 18:00:00,2024,11,7,18,3,-0.598834133580179,1281.74,0.07,49.35,25.03,9.89,-0.6739622072708519,-0.6905059828590426,15.45,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,-1.0,-1.8369701987210297e-16,3.125,0.33783196234607554,4.0,3.0,38.71958333333333,9.327379742581392,60.57,29.0,73.22041666666667,11.258842507181557,106.61,59.38,4.0,4.0,5.0,52.56,67.98,141.59,97.82,99.03,195.9,3.2646263715095727,42.08891096885439,79.95669228611186,242.28,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,4.0,3.0,3.1220678999746445,0.7669213582446748,0.11101074178068071,1,0
1731006000,2024-11-07 19:00:00,2024,11,7,19,3,-0.598834133580179,1228.33,0.05,47.98,26.11,9.18,-0.699468778982822,-0.7277417444835997,13.43,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,-0.9659258262890684,0.2588190451025203,3.125,0.33783196234607554,4.0,3.0,38.6675,9.21128006494111,60.57,29.0,73.78750000000001,12.344434848918723,106.61,59.38,4.0,4.0,5.0,60.57,59.12,132.07,106.61,88.35,182.98,3.323456261788807,43.35139809134604,81.71695690322292,231.48,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,4.0,3.0,3.1246028045409657,0.5188831230229719,0.35651407243606226,1,0
1731009600,2024-11-07 20:00:00,2024,11,7,20,3,-1.8675405675672065,961.3,0.0,38.73,36.12,7.03,-0.8050848796272027,-0.8620307170521636,8.23,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,-0.8660254037844386,0.5000000000000001,3.125,0.33783196234607554,4.0,3.0,38.70458333333333,9.242979935048492,60.57,29.0,74.40625,12.534820999921308,106.61,59.38,4.0,3.0,5.0,57.87,45.8,94.41,101.96,70.34,134.65,3.2975797608457027,43.61848624403836,81.9948003509651,140.07,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,4.0,3.0,3.1266902028299604,-0.016848210130927622,-0.10984199269903261,0,0
1731013200,2024-11-07 21:00:00,2024,11,7,21,3,-1.8675405675672065,747.68,0.0,27.42,48.64,6.2,-0.8559090854829063,-0.9339397792862544,6.08,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,-0.7071067811865477,0.7071067811865474,3.125,0.33783196234607554,4.0,3.0,38.755,9.254215490673696,60.57,29.0,75.00125000000001,12.252595221991987,106.61,59.38,3.0,3.0,4.0,46.69,40.1,70.0,85.19,61.93,102.97,3.2737733799780466,43.433807344515294,81.53201632288788,123.93,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,4.0,3.0,3.1280211032425997,-0.1096230408588704,-0.018398062383729208,0,0
1731016800,2024-11-07 22:00:00,2024,11,7,22,3,-1.8675405675672065,600.81,0.0,18.34,57.94,5.66,-0.8817935323313503,-0.9735778481123957,5.32,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,-0.5000000000000004,0.8660254037844384,3.125,0.33783196234607554,4.0,3.0,38.744166666666665,9.254276058251005,60.57,29.0,75.49625,11.826633470231416,106.61,60.38,3.0,3.0,4.0,41.31,38.83,56.87,76.21,59.38,85.38,3.2518715095798028,43.044702756954074,80.71025501705685,115.71000000000001,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,4.0,3.0,3.128202955966732,-0.10276432235466348,-0.02543863361206844,0,0
1731020400,2024-11-07 23:00:00,2024,11,7,23,3,-1.8675405675672065,500.68,0.0,13.37,62.94,5.19,-0.9096618236462807,-1.0065695336808205,4.88,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,-0.25881904510252157,0.9659258262890681,3.125,0.33783196234607554,4.0,3.0,38.57083333333333,9.272970968341754,60.57,29.0,75.77791666666667,11.52768839876009,106.61,62.03,3.0,3.0,4.0,38.57,39.78,53.67,71.26,60.38,80.46,3.2317217888134184,42.45072653639775,79.62463461569232,106.85999999999999,1023.0,3.9027777777777777,4.0680555555555555,3.5,3.0,4.0,3.0,3.1269392967308822,-0.09624531846703954,-0.03069397826384268,0,0
1731024000,2024-11-08 00:00:00,2024,11,8,0,4,-1.8675405675672065,453.95,0.0,11.14,65.09,4.89,-0.9290279243905545,-1.0249071453195808,4.62,1.0912902793456098,0.9369523029247925,0.6242563703085722,0.0,0,0.0,1.0,3.125,0.33783196234607554,4.0,3.0,38.26291666666666,9.312797403090725,60.57,29.0,75.89541666666666,11.39507444284759,106.61,64.37,3.0,3.0,4.0,35.62,40.96,55.75,67.14,62.03,81.94,3.2131840457083447,41.740268413485936,78.44266384643693,100.71000000000001,1023.0,3.736111111111111,4.0680555555555555,3.5,3.0,4.0,3.0,3.124087308234132,-0.08999350704309848,-0.034093801191033446,0,0
1731027600,2024-11-08 01:00:00,2024,11,8,1,4,-1.8675405675672065,460.62,0.0,11.48,65.09,5.01,-0.935640739278843,-1.0272293756144457,4.62,1.1473263561821514,1.3159777478181802,0.9666094904788859,0.0,0,0.25881904510252074,0.9659258262890683,3.125,0.33783196234607554,4.0,3.0,37.85541666666666,9.326447191194713,60.57,29.0,75.90333333333334,11.386782065059855,106.61,64.56,3.0,3.0,4.0,33.57,42.65,61.55,64.85,64.37,88.23,3.196129322051677,41.03064694040707,77.33205073872197,98.60999999999999,1250.6,3.736111111111111,4.0680555555555555,3.5,3.0,4.0,3.0,3.119699203524233,-0.08395225913112814,-0.03574694439310466,0,0
1731031200,2024-11-08 02:00:00,2024,11,8,2,4,-1.8675405675672065,507.35,0.0,14.74,61.51,5.25,-0.932428800618817,-1.0160986855804384,5.07,1.1473263561821514,1.3159777478181802,0.9666094904788859,0.0,0,0.49999999999999994,0.8660254037844387,3.125,0.33783196234607554,4.0,3.0,37.41625,9.284875880090937,60.57,29.0,75.86333333333333,11.421381423595648,106.61,64.56,3.0,3.0,5.0,32.87,43.75,75.81,64.56,66.91,105.02,3.180438976287543,40.4049951851745,76.42148667962421,99.63,1250.6,3.736111111111111,4.0680555555555555,3.5,3.0,4.0,3.0,3.114046645421427,0.021972432158434918,-0.1360190775798622,0,0
1731034800,2024-11-08 03:00:00,2024,11,8,3,4,-1.8675405675672065,754.36,0.58,28.1,48.64,6.62,-0.8824548138201791,-0.9443497771597865,8.23,1.1473263561821514,1.3159777478181802,0.9666094904788859,0.0,0,0.7071067811865476,0.7071067811865476,3.125,0.33783196234607554,4.0,3.0,36.999583333333334,8.985407241583445,60.57,29.0,75.78375,11.421079981107303,106.61,64.56,3.0,3.0,5.0,33.21,48.5,113.38,65.95,76.82,150.12,3.1660038581845393,40.25259557036054,76.30056774525428,115.5,1250.6,3.736111111111111,4.0680555555555555,3.5,3.0,4.0,3.0,3.1075192059891905,0.12774124146168198,-0.2352604474508726,0,0
1731038400,2024-11-08 04:00:00,2024,11,8,4,4,-1.8675405675672065,520.71,1.49,16.62,66.52,5.66,-0.967098844390273,-1.0298719135361882,4.05,1.1473263561821514,1.3159777478181802,0.9666094904788859,0.0,0,0.8660254037844386,0.5000000000000001,3.125,0.33783196234607554,4.0,3.0,36.77625,9.10566847461316,60.57,29.0,75.71916666666667,11.484315548749775,106.61,64.23,3.0,3.0,5.0,38.5,34.9,158.25,74.91,65.78,202.75,3.1527235495297763,39.3955879247317,75.33492232563395,88.62,1250.6,3.736111111111111,4.0680555555555555,3.5,3.0,4.0,3.0,3.1005638589193616,0.13331378243068273,-0.2338776413500443,0,0
1731042000,2024-11-08 05:00:00,2024,11,8,5,4,-1.8675405675672065,534.06,2.63,16.11,72.24,5.9,-0.9666265004696809,-1.026428606547251,4.31,1.1473263561821514,1.3159777478181802,0.9666094904788859,0.0,0,0.9659258262890683,0.25881904510252074,3.125,0.33783196234607554,4.0,3.0,36.575833333333335,9.212550945722633,60.57,29.0,75.55625,11.617109126481909,106.61,64.23,3.0,3.0,5.0,29.54,34.4,160.84,64.23,68.57,205.98,3.140505665567394,38.61114089075316,74.48092853958323,88.77,1250.6,3.736111111111111,4.0680555555555555,3.5,3.0,4.0,3.0,3.0936004611864116,0.03870599913984016,-0.1323064603262516,0,0
1731045600,2024-11-08 06:00:00,2024,11,8,6,4,-1.8675405675672065,514.03,2.6,13.88,81.54,6.2,-0.9609583734225764,-1.0181806851551447,4.56,1.1473263561821514,1.3159777478181802,0.9666094904788859,0.0,0,1.0,6.123233995736766e-17,3.125,0.33783196234607554,4.0,3.0,36.40416666666667,9.294628610896268,60.57,29.0,75.31541666666668,11.764481540036721,106.61,64.23,3.0,3.0,5.0,29.59,34.31,118.42,64.66,71.47,157.4,3.129265212322003,37.93744961949291,73.77765425641658,90.57000000000001,1250.6,3.736111111111111,4.0680555555555555,3.5,3.0,4.0,3.0,3.0868452579963264,0.044004352841157064,-0.13084961083748325,0,0
1731049200,2024-11-08 07:00:00,2024,11,8,7,4,-1.8675405675672065,453.95,2.01,10.71,90.12,5.6,-0.9697439703455883,-1.0253075298531782,3.89,1.1473263561821514,1.3159777478181802,0.9666094904788859,0.0,0,0.9659258262890683,-0.25881904510252063,3.125,0.33783196234607554,4.0,3.0,36.27625,9.373923967233624,60.57,29.0,75.05083333333333,11.932441681936748,106.61,64.23,3.0,3.0,3.0,30.19,32.33,49.47,65.69,71.15,74.34,3.1189239953362424,37.24325364993348,73.05944191590325,87.78,1250.6,3.736111111111111,4.0680555555555555,3.5,3.0,4.0,3.0,3.0802794036718826,-0.1510203804885142,0.07074097681663183,0,0
1731052800,2024-11-08 08:00:00,2024,11,8,8,4,-1.8675405675672065,427.25,1.82,9.51,92.98,5.25,-0.9795687238939029,-1.0357175277267103,3.32,1.1473263561821514,1.3159777478181802,0.9666094904788859,0.0,0,0.8660254037844387,-0.4999999999999998,3.125,0.33783196234607554,4.0,3.0,36.156666666666666,9.460864776479966,60.57,28.22,74.73666666666666,12.140086192185429,106.61,63.5,3.0,3.0,3.0,29.26,31.09,42.39,64.8,71.04,63.85,3.1094100757093432,36.521393357938805,72.29468656263099,84.66,1250.6,3.736111111111111,4.0680555555555555,3.5,3.0,4.0,3.0,3.073870847749107,-0.14622831466070677,0.07235746691159983,0,0
1731056400,2024-11-08 09:00:00,2024,11,8,9,4,-1.8675405675672065,427.25,1.87,9.77,90.12,4.95,-0.9880709144645596,-1.0432447569583412,3.04,1.1473263561821514,1.3159777478181802,0.9666094904788859,0.0,0,0.7071067811865476,-0.7071067811865475,3.125,0.33783196234607554,4.0,3.0,36.02875,9.562432523206022,60.57,27.32,74.34916666666668,12.381913849634818,106.61,62.56,3.0,3.0,3.0,28.22,30.39,40.89,63.5,71.86,61.07,3.1006572696525962,35.785281889303704,71.51591163762052,81.96000000000001,1250.6,3.736111111111111,4.0680555555555555,3.5,3.0,4.0,3.0,3.0676394052285727,-0.1418090243067059,0.07416961907813313,0,0
1731060000,2024-11-08 10:00:00,2024,11,8,10,4,-1.8675405675672065,423.91,1.87,10.37,85.83,4.53,-0.9977067304446373,-1.0543754469923485,2.85,1.1473263561821514,1.3159777478181802,0.9666094904788859,0.0,0,0.49999999999999994,-0.8660254037844387,3.125,0.33783196234607554,4.0,3.0,35.89375,9.680167898516894,60.57,26.3,73.85916666666667,12.669863564920181,106.61,61.17,3.0,3.0,3.0,27.32,29.54,38.59,62.56,72.93,59.99,3.092604688080389,35.026459338159405,70.68823870661089,78.9,1250.6,3.736111111111111,4.0680555555555555,3.5,3.0,4.0,3.0,3.0616664079243714,-0.1378793342907991,0.07621292636642751,0,0
1731063600,2024-11-08 11:00:00,2024,11,8,11,4,-1.8675405675672065,433.92,1.73,12.0,78.68,4.53,-1.0018633569458473,-1.0597405997425535,2.85,1.1473263561821514,1.3159777478181802,0.9666094904788859,0.0,0,0.258819045102521,-0.9659258262890682,3.125,0.33783196234607554,4.0,3.0,35.76,9.799984915693738,60.57,25.86,73.31958333333334,12.960470831213492,106.61,60.5,3.0,3.0,3.0,26.3,29.07,36.49,61.17,73.45,59.33,3.0851963130339577,34.29314259110666,69.87317961008202,77.58,1250.6,3.736111111111111,4.0680555555555555,3.5,3.0,4.0,3.0,3.056071623366102,-0.13456579695048212,0.07849417358438027,0,0
1731067200,2024-11-08 12:00:00,2024,11,8,12,4,-1.8675405675672065,460.62,1.06,15.25,70.81,4.47,-1.0042250765488074,-1.0659865984666728,2.94,1.1473263561821514,1.3159777478181802,0.9666094904788859,0.0,0,1.2246467991473532e-16,-1.0,3.125,0.33783196234607554,4.0,3.0,35.61875,9.925284493786936,60.57,25.61,72.74458333333332,13.253992008701987,106.61,59.72,3.0,3.0,3.0,25.86,29.0,34.91,60.5,73.52,58.67,3.0783806079912415,33.598491183818126,69.06092524127547,76.83,1250.6,3.736111111111111,4.0680555555555555,3.5,3.0,4.0,3.0,3.0509893536823016,-0.1319822583364682,0.08099290465416642,0,0
